19.4043928530459,-99.192034878677
19.394421721015,-99.18757510898
19.3894359258837,-99.1877402856355
19.3830476527168,-99.1908786420889
19.3735426849714,-99.1917045253662
19.3645046603919,-99.1900527588117
19.3627904957459,-99.1852626358038
19.363725496878,-99.1799769828295
19.365595483055,-99.1778296863087
19.3599854601776,-99.17089226678
19.3565570178433,-99.1722136800236
19.3498557631743,-99.1796466289419
19.3476738999928,-99.1803073355637
19.3462712582557,-99.1827849853954
19.3439334952361,-99.1834456920172
19.3367641463186,-99.1910438187237
19.3356731308697,-99.196329471698
19.3338028017117,-99.1997981814623
19.3334910781026,-99.196329471698
19.330529673923,-99.1943473517708
19.3221127589956,-99.1945125284263
19.3130718857089,-99.2004588885166
19.3110454145356,-99.1997981818948
19.305745294188,-99.2054141884889
19.3068365094611,-99.2159854944374
19.3126042406626,-99.2209407941008
19.3207098973458,-99.2219318540334
19.3267888764179,-99.2130123151749
19.3330234913928,-99.2100391353769
19.3356731306891,-99.2065704256125
19.3358289904852,-99.2085525454779
19.3378551542967,-99.2078918388561
19.3361407096313,-99.211195371965
19.3341145245451,-99.2182979681491
19.3319324509516,-99.2250702110224
19.3300620788803,-99.230355865346
19.3266330079225,-99.2334942217994
19.3238273508741,-99.2374584615301
19.3236714796254,-99.2405968179836
19.3281916854631,-99.243735174437
19.3271006127462,-99.2495163573776
19.3263212706297,-99.254471657041
19.3225803767213,-99.2572796601836
19.3186835209265,-99.2602528415163
19.3132277670527,-99.2658688478014
19.3144748125628,-99.2680161443222
19.3133836482616,-99.2698330875321
19.3074600577479,-99.2708241475884
19.3052776282418,-99.2690072043784
19.3027833874341,-99.2724759141428
19.3012244672381,-99.2691723815694
19.2934296453468,-99.2723107380229
19.2892202871537,-99.2757794477872
19.2850108207255,-99.2728062679892
19.2795539435332,-99.2810651017296
19.2758119800818,-99.2830472215949
19.2706666407841,-99.2851945181157
19.2638059370884,-99.2942792341652
19.2575686840855,-99.3043550120013
19.2556974620693,-99.3145959646389
19.245093467448,-99.3177343210924
19.2396352619186,-99.3233503273775
19.2326173022252,-99.3221940910572
19.2332411329918,-99.3248369175443
19.2647415040168,-99.3240110341435
19.2800216824701,-99.3165780846484
19.2931178447375,-99.3175691445192
19.3004450019995,-99.3165780846278
19.3040305125852,-99.313274551488
19.3077718310074,-99.3111272549672
19.3090189181292,-99.3063371319592
19.3119807119267,-99.3030335988503
19.3104218797733,-99.3015470089513
19.3141630521796,-99.3000604187125
19.3183717685702,-99.3018773619224
19.3238273507406,-99.3005559486788
19.3197746499519,-99.2980782988471
19.3180600155168,-99.2952702957046
19.3208657717174,-99.2934533517324
19.3222686316902,-99.2913060552117
19.3258536635693,-99.2924622917998
19.3291268848428,-99.2916364085225
19.3348938293985,-99.2881676987582
19.330529673882,-99.2876721687918
19.3372317218777,-99.2850293423047
19.3364524282466,-99.2804043938717
19.3386344414395,-99.2813954538043
19.342686674536,-99.269007205233
19.3467388067769,-99.2628956689815
19.3507908383992,-99.2595921358726
19.361699654051,-99.2617394323934
19.3631021631221,-99.2671902620231
19.3743218012902,-99.2709893250983
19.3766591291989,-99.2612439008306
19.3881894534918,-99.2463780018405
19.3899033509161,-99.240266465589
19.3944217215877,-99.2386146972115
19.3964471572343,-99.2305210410947
19.4006537507173,-99.2133426689283
19.4028349045208,-99.2022758330135
19.4047044416475,-99.1973205333501
