19.3823652,-99.229766,ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA,03/10/2021,04:50:00 a. m.,PASO ANCHO
19.3537953,-99.189985,ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA,28/10/2021,02:16:00 a. m.,AVENIDA REVOLUCION
19.3139811,-99.220544,ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA,03/11/2021,07:00:00 a. m.,BOULEVARD ADOLFO RUIZ CORTINES
19.3710598,-99.21423,ROBO A NEGOCIO CON VIOLENCIA,03/11/2021,04:17:00 p. m.,AGUSTIN LARA
19.3860331,-99.19042,LESIONES INTENCIONALES POR ARMA DE FUEGO,03/11/2021,06:00:00 p. m.,BOULEVARD ADOLFO LOPEZ MATEOS DIRECCION SUR
19.3838882,-99.231023,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,03/11/2021,10:00:00 p. m.,VASCO DE QUIROGA
19.3521315,-99.199172,ROBO A TRANSEUNTE A BORDO DE TAXI PÚBLICO Y PRIVADO CON VIOLENCIA,01/11/2021,03:13:00 p. m.,LEON FELIPE
19.3674852,-99.236218,ROBO DE MOTOCICLETA SIN VIOLENCIA,02/11/2021,09:30:00 p. m.,AVENIDA TAMAULIPAS
19.3403611,-99.202214,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,03/11/2021,02:00:00 p. m.,TOLUCA
19.3724023,-99.218286,ROBO A REPARTIDOR SIN VIOLENCIA,03/11/2021,11:00:00 a. m.,ANDADOR 27
19.3821135,-99.208716,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,04/11/2021,06:00:00 a. m.,ANDADOR URANO
19.3733551,-99.215522,VIOLACION,04/11/2021,08:30:00 p. m.,AGUSTIN LARA
19.3313016,-99.245176,ROBO A PASAJERO A BORDO DE PESERO COLECTIVO SIN VIOLENCIA,01/10/2021,08:33:00 a. m.,LAS TORRES
19.3364522,-99.269099,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,05/11/2021,02:40:00 p. m.,CAMINO VIEJO A MIXCOAC
19.3805903,-99.242227,LESIONES INTENCIONALES POR ARMA DE FUEGO,04/11/2021,09:10:00 p. m.,AVENIDA VASCO DE QUIROGA
19.365915,-99.24696,ROBO DE MOTOCICLETA SIN VIOLENCIA,04/11/2021,10:00:00 p. m.,PRIMERA DE CHAPOPOTLA
19.3794237,-99.217857,ROBO A REPARTIDOR CON VIOLENCIA,29/10/2021,05:40:00 p. m.,"NOGALES FRENTE AL NUMERO , COLONIA LOMAS DE CAPULA"
19.3300138,-99.252665,ROBO DE MOTOCICLETA CON VIOLENCIA,04/11/2021,10:20:00 p. m.,AVENIDA ALTA TENSION
19.3581299,-99.252949,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,04/11/2021,11:30:00 a. m.,GUADALUPE VICTORIA
19.3770935,-99.191953,ROBO A NEGOCIO CON VIOLENCIA,05/11/2021,07:20:00 p. m.,AVENIDA ADOLFO LOPEZ MATEOS
19.3674869,-99.23593,ROBO A NEGOCIO CON VIOLENCIA,05/11/2021,06:45:00 p. m.,AVENIDA TAMAULIPAS
19.3793753,-99.228491,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,06/11/2021,11:30:00 a. m.,JOSE MARIA MORELOS
19.3369025,-99.204042,ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA,05/11/2021,02:30:00 a. m.,YUCATAN
19.3825548,-99.202314,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,06/11/2021,11:22:00 p. m.,AV. MINAS
